story_id,prompt_id,model,SMOG,ARI,LFP,MDD,SRP,SPD,SCC,SVL,EPD,ECC,EVL
1131,67,Qwen2.5-7B,10.608840637214634,9.381731601731602,0.041916167664670656,1.9901759235838519,8.79770544459673,7.024731565230427,1.5808871794385888,2.618344455548189,0.51161875,5.88490294751977,12.1869
1132,69,Qwen2.5-7B,11.45678717892309,8.93523291925466,0.006172839506172839,2.101750268229101,8.176750145403869,7.12115096309893,1.2408064097770266,4.012448151243958,0.37029999999999996,2.0703674121405755,4.7631
1133,80,Qwen2.5-7B,10.082433333333334,9.635852571017622,0.011516314779270634,2.114663620448454,8.276700334520033,6.7874862271583245,1.5982989717093288,2.828786816466561,0.41559999999999997,5.672945672945672,8.8326
1134,81,Qwen2.5-7B,8.939507131559953,7.748884046987492,0.03234501347708895,1.856886091450443,9.083324959572684,7.194685624151382,1.510171998641518,3.1378443326627736,0.5564555555555555,6.623302768471168,9.2684
1135,87,Qwen2.5-7B,10.290406445055957,10.162436034115139,0.01858736059479554,1.945044137549618,8.832831813280867,7.0895431019341295,1.471846078848183,3.617236610658981,0.6960384615384616,5.858150977599379,5.304399999999999
1136,89,Qwen2.5-7B,11.051253699011982,8.794934333958722,0.016042780748663103,1.9835869130869128,9.061695037170377,7.1144007932518205,1.5710066591643779,3.122627348116498,0.2753083333333333,3.549312419424151,5.3024000000000004
1137,91,Qwen2.5-7B,8.841846274778883,10.168118811881186,0.009708737864077669,2.151851851851852,8.513949258207072,6.8351767058505555,1.1358072625189601,4.3038672825380555,0.489475,1.6575516423975618,1.8607
1138,92,Qwen2.5-7B,9.516144504307135,8.300870646766167,0.028985507246376812,1.8987109038192633,8.84843300760864,7.13834644200454,1.3620773311351173,3.8296946380727785,0.059199999999999996,2.0,0.296
1139,93,Qwen2.5-7B,10.62613485830676,10.858819444444443,0.05519480519480519,1.8417397371258741,9.317570672083539,7.40825603692002,1.5050559232890823,3.4173236504202227,0.3255882352941177,2.7877109040543946,4.9945
1140,94,Qwen2.5-7B,12.766815935922704,10.78790031397174,0.009950248756218905,1.85692743636292,8.96267689039705,7.580541209361411,1.2776115133847818,4.0534980702084615,0.4184083333333333,4.084689228766678,4.274100000000001
1141,0,gemma-2,7.793537801064561,5.187519493177387,0.06986899563318777,1.6803951918331006,8.968324643964321,7.191590572747639,1.3802779727849617,3.7463177233316878,0.3626307692307692,5.409915079182923,7.031400000000001
1142,1,gemma-2,7.908726449838941,5.621114942528738,0.033112582781456956,1.7549693362193362,8.422722866389398,6.818940960882333,1.6465311232234687,3.278166048903355,0.4359225806451613,7.748179576859125,9.3589
1143,4,gemma-2,10.355215969177355,7.277454545454546,0.07272727272727272,1.9257245532245535,8.94551901757119,7.134481434071797,1.3470908208152328,4.168142945875218,0.4024,2.5809578107183584,2.532
1144,5,gemma-2,9.063066167217691,6.692026150972424,0.028513238289205704,1.8901366297734636,8.776695586835675,7.196727930180773,1.5694209251671607,2.8154033706090242,0.4977324324324323,6.826339980725035,12.795200000000001
1145,6,gemma-2,8.841846274778883,6.853618030842231,0.04195804195804196,1.6751369598143793,9.147978175916101,7.249271280861022,1.5174409605515033,3.3489184425825247,0.2752266666666667,3.4065516956844624,5.0298
1146,9,gemma-2,8.07648339933343,4.924772727272728,0.06716417910447761,1.6336438923395444,9.267621040790747,7.357224793138375,1.3558199682701875,4.187723710487762,0.30890625,2.3472004559054,3.2584
1147,10,gemma-2,10.25414643259724,9.329841269841268,0.045454545454545456,2.08364250272145,9.230296671310196,7.461062630964809,1.3069882101858874,4.298741160710974,0.4787874999999999,3.153288877912241,3.5346
1148,13,gemma-2,8.726425361277474,6.425145631067959,0.04472843450479233,1.8665458230610648,8.803357104515655,7.183052435302566,1.5051229079200732,3.4411356522898693,0.21515200000000004,3.6343243243243246,3.4873
1149,14,gemma-2,7.526774132740826,5.859401021711371,0.05460750853242321,1.9267084767084768,8.770265437191577,6.984076516576127,1.6103803645825143,3.3325969915109237,0.2429269230769231,3.1702554836119057,4.6702
1150,17,gemma-2,8.841846274778883,6.989213333333332,0.046153846153846156,1.9539438712363613,8.756495269824063,7.562333362946158,1.2450332248455536,4.3814774149851345,0.40082000000000007,3.096809085992428,4.6582
1151,18,gemma-2,11.368139846972461,9.537044776119401,0.02932551319648094,1.9647063131227218,9.185738091725984,7.280942875057142,1.4227616193982198,3.4106819967558857,0.5284166666666666,7.275543571797373,7.705500000000001
1152,19,gemma-2,8.222332236545338,6.308081121229733,0.03482587064676617,1.6431527783005921,8.937642923135998,7.0849737508200095,1.5725276548725093,3.1336353286218337,0.2770675,7.963426025723934,7.022399999999999
1153,22,gemma-2,8.447377352677275,6.405440860215052,0.057692307692307696,1.7450571845308684,9.120834224793548,7.377350190450033,1.4862065416832582,3.9995011815442076,0.18658571428571433,1.7557467401532467,1.4341000000000004
1154,23,gemma-2,9.75724932402239,9.683281772575253,0.040106951871657755,1.9134669588068174,9.003750397793961,7.1237779531866225,1.4315668680779055,3.2215314832160447,0.530864,3.937692855447425,9.6326
1155,26,gemma-2,9.236282656511921,5.804364532019704,0.034013605442176874,1.661494645705172,8.61816565113475,7.348761768931481,1.3153318558985272,4.250302625569136,0.2479230769230769,2.613949716139497,1.8846999999999998
1156,27,gemma-2,9.971965246562196,6.2313881422924915,0.014234875444839857,1.836215202103949,8.951719009444188,7.155505422365671,1.443772643874092,3.671251840710774,0.41458636363636364,5.699850018747657,5.1633
1157,30,gemma-2,10.23097548852734,8.514228329809725,0.029154518950437316,2.0833239807260533,8.529898408323087,7.186678715591986,1.3301785208176504,3.524208989716138,0.46323636363636356,3.2290485092360823,6.677900000000001
1158,32,gemma-2,7.928766900206845,5.257751047648611,0.015665796344647518,1.8354746642246644,8.404415694202967,6.94018052291357,1.7524244976574683,3.1164199116624607,0.20466666666666666,4.6048953432876525,3.7382000000000004
1159,34,gemma-2,8.058908269544373,6.120125897016237,0.04263565891472868,1.7148016857694277,8.941406325540612,6.992684439050053,1.8238894240628114,2.837690809710543,0.3431148936170213,8.718386765421418,11.627500000000001
1160,35,gemma-2,10.608840637214634,7.954458874458872,0.02666666666666667,1.9406482896188777,8.898405988225566,7.068367690890666,1.4853078353002633,3.5328356741655758,0.5522315789473685,5.185273041759331,7.013599999999999
1161,36,gemma-2,8.97023862654752,7.177542087542086,0.04918032786885246,1.749871129492978,9.227891168278697,7.36350496838748,1.4409159127680204,3.610587174951041,0.36367499999999997,4.359043509528947,4.4529
1162,40,gemma-2,8.748949900417786,7.806476426799005,0.056847545219638244,1.8622066105937074,9.13078288131468,7.587098096590168,1.5492738276840405,3.317571470331239,0.32532666666666665,7.181604120676966,8.1768
1163,44,gemma-2,10.451354775682146,9.443236607142858,0.03608247422680412,1.9267638637469466,9.46683979958222,7.225512828945336,1.7467282616961746,3.811659682381812,0.25043076923076923,1.6614442459811176,2.35
1164,49,gemma-2,8.124751697461797,5.944699488491047,0.041666666666666664,1.8537420738067252,8.885935286779286,6.956302676814063,1.4969644627452088,3.8684128676865686,0.293475,3.558890404729422,2.8733
1165,51,gemma-2,9.919927493279317,7.611300050139672,0.03278688524590164,1.7886730845793304,9.069079083307654,7.160380108007423,1.7221853057159653,2.57915081914429,0.5470319148936169,8.088369459212885,20.2624
1166,53,gemma-2,11.06762744097005,8.967037665782492,0.03374233128834356,1.8950083328886576,9.26350203263681,7.327630047772896,1.3924211458582672,3.4698756318485673,0.41896071428571435,5.545738193164091,8.0076
1167,56,gemma-2,11.027918880432843,8.58672116119175,0.03316326530612245,1.8715404219927245,9.17820866035333,7.389486488150536,1.7035140928447645,3.235956977972679,0.5129516129032258,6.923629555449123,10.246299999999998
1168,59,gemma-2,8.641336200584522,8.085498084291185,0.027210884353741496,1.9071003115951966,9.129833775959469,7.227067700719732,1.626306643020279,3.0962313525738847,0.34026206896551725,3.9527319339849387,8.4267
1169,62,gemma-2,8.433251757073789,8.270296170932937,0.03406813627254509,1.975327212302714,8.868573898414093,7.075327533990011,1.740736511774314,2.954157134230109,0.3772551724137932,4.007178961248261,10.351099999999999
1170,63,gemma-2,8.567472430010655,6.278398584905663,0.018050541516245487,1.716017231926323,9.001661569991178,7.1842815190643625,1.5789158191217003,3.374136363601309,0.361309375,6.572622363708713,6.843
1171,65,gemma-2,10.504223727775692,9.571929530201341,0.07308970099667775,1.7504111182934714,9.580790483360522,7.523637101878099,1.4849608148389537,3.484210547959467,0.29387083333333336,2.8429941954208324,4.1177
1172,67,gemma-2,8.290611406555254,6.408886934083981,0.024344569288389514,1.6808250049869502,8.889018452518657,6.867037142848098,1.8078543509408558,2.558355456584434,0.3980018518518517,6.910865301135083,13.7999
1173,69,gemma-2,10.504223727775692,11.903855555555559,0.04,2.2320908136697613,9.515293766634148,7.498605366614883,1.4674324396359515,4.142729098806843,0.5231874999999999,1.8076790187440612,4.6895
1174,80,gemma-2,10.23097548852734,9.027610565110564,0.041758241758241756,1.9248004369491951,9.131879344571477,7.279687412929634,1.5829904553710725,2.9727589331374817,0.20143225806451612,4.11628213579433,3.8466
1175,81,gemma-2,8.841846274778883,6.619959225280326,0.04044943820224719,1.8754871625956508,8.827317441766652,7.429590221041167,1.6793922083030137,3.1602777498815766,0.3824342857142857,4.991869918699188,8.991
1176,87,gemma-2,8.841846274778883,7.768563432835823,0.04950495049504951,1.7700308463466359,8.719746972301119,7.2918559458848575,1.3744182890257433,4.071247170047436,0.28323333333333334,2.62885960027226,2.3562
1177,89,gemma-2,10.33465798735191,9.988336018411964,0.045112781954887216,2.0709479554156895,9.105198813483979,7.221882154122136,1.457650746657995,3.178565794911763,0.42392380952380954,3.5415522934319927,8.8488
1178,91,gemma-2,8.418075326091056,8.21689512799339,0.040229885057471264,1.8343962585034017,9.692208350002447,7.027245040494523,1.379117109771253,3.9630033419975033,0.2112461538461539,1.9150627615062763,1.7051000000000003
1179,92,gemma-2,10.047579312681364,8.601060606060607,0.01485148514851485,1.961919931919932,8.798445657061867,6.875180501695821,1.363287852280401,3.856164262782782,0.33454285714285714,3.130957951734742,2.5681
1180,93,gemma-2,8.460557738077197,7.117059804276913,0.042316258351893093,1.9985145735972292,8.888925717311773,7.456362477534802,1.6978224308978307,3.0675045627855644,0.4803714285714286,4.67823727870335,9.7551
1181,94,gemma-2,11.20814326018867,11.414315789473683,0.06046511627906977,1.7936825079682226,9.887763841171587,7.574899667656744,1.4433721358457834,3.80957928126067,0.10125000000000002,1.3475743661409465,1.8922999999999999
1182,0,Falcon3-7B,10.270032843473604,9.248564814814813,0.024390243902439025,1.9108086870881955,8.89887934166081,7.248602957732587,1.3779102353314663,3.768276761494603,0.24085333333333336,2.0194522079373955,4.4017
1183,1,Falcon3-7B,11.39826440760492,9.351113801452783,0.011267605633802818,2.120487477286676,8.541298972104304,7.2582201665716255,1.53506308494608,3.406501677161181,0.5936789473684211,3.777215952851355,7.4084
1184,4,Falcon3-7B,11.022393298168332,9.560486803519062,0.03870967741935484,1.989592352092352,8.753248459920535,7.261925716437899,1.4145716542123228,4.024970913299562,0.35740999999999995,2.4937901200111634,4.8509
1185,5,Falcon3-7B,11.384434051031349,9.944127771590566,0.02910958904109589,1.9926976894729072,8.936379820649886,7.117583675420318,1.636622715852216,2.6620435672103904,0.4739727272727273,5.409899003873824,12.461099999999998
1186,6,Falcon3-7B,10.168813456921066,8.621119184579676,0.024193548387096774,2.0850038956496757,9.042634027988553,7.25919655149989,1.6917360026718633,3.011037888566491,0.26799599999999996,3.916238017301847,8.759
1187,9,Falcon3-7B,10.018931242160765,9.392062937062935,0.01875,2.019659999990003,8.87313752936903,7.325631479412038,1.2518899605765865,4.153057511093615,0.20735,1.2880482047459314,2.5442
1188,10,Falcon3-7B,11.20814326018867,8.143482142857145,0.017857142857142856,1.92562358276644,9.258520089653327,7.2971996972290665,1.1886847997552359,4.3204028975395214,0.58705,2.8699584453678804,2.8061
1189,13,Falcon3-7B,13.126405980863044,11.69596254355401,0.027303754266211604,2.050324434249028,9.332921473882097,7.352779372104822,1.4570625363013896,3.58933622189097,0.5031066666666667,2.533096133190118,6.3178
1190,14,Falcon3-7B,10.96692322722173,10.508356736242881,0.031746031746031744,2.0733014555185267,8.897373512455417,7.0283455826357475,1.5108590520668503,3.3711008350250147,0.3861117647058824,6.543614794138173,5.2633
1191,17,Falcon3-7B,13.295006501635747,14.390510752688172,0.016129032258064516,2.1559320309320307,8.823550844458042,7.240780976573289,1.269049977248452,4.248547917790574,0.42262000000000005,1.3942333069411454,3.1330999999999998
1192,18,Falcon3-7B,15.021129683784007,14.724038461538463,0.02857142857142857,2.249412168635132,9.173855476240712,7.366474724794059,1.5276986767658045,3.4267131374206663,0.3384571428571429,3.944721944721944,4.2834
1193,19,Falcon3-7B,10.80991298281133,9.568078799249534,0.009732360097323601,2.0464432393764236,8.962140157485546,7.154620520954153,1.592677249933729,3.0365200697012185,0.3800478260869565,4.541067068419138,6.8993
1194,22,Falcon3-7B,10.686352973137792,10.958338926174498,0.052980132450331126,1.987892156862745,9.433805287211626,7.503819410886699,1.288679315306894,4.229297991787973,0.23185714285714284,1.4399787064146925,1.774
1195,23,Falcon3-7B,11.578365685549247,11.19535714285714,0.016556291390728478,2.16665351970822,8.744943832635396,7.088651919817831,1.4744882468101503,3.4055085413352844,0.37690666666666667,5.783142389525368,6.6244000000000005
1196,26,Falcon3-7B,14.554592549557764,13.140499999999996,0.024193548387096774,2.0324555074555075,8.67637594420078,7.301996648036079,1.2225184189920586,4.169237890993614,0.26130000000000003,1.3672038509836755,2.5845000000000002
1197,27,Falcon3-7B,13.596283718651353,12.821847879083379,0.03678929765886288,2.150124446491723,9.195331285943027,7.188402556481146,1.3419416092930818,3.4746447430872798,0.38487692307692306,5.299089176022029,5.7444
1198,30,Falcon3-7B,11.20814326018867,9.357943722943723,0.0199501246882793,2.027887543027751,9.227118293448717,6.949791678391429,1.4563255728292313,3.216918936413412,0.35559259259259257,4.164750791654014,5.593
1199,32,Falcon3-7B,10.371327730470783,9.011097478991598,0.02304147465437788,1.9718450307295186,8.577957354736322,7.064346075690088,1.6176384966652806,2.9625474254231365,0.37721481481481484,5.963346800163943,7.4605
1200,34,Falcon3-7B,10.793553405168563,10.831610337972165,0.013779527559055118,1.9565010463230277,8.78884791560108,7.248132862508718,1.7083585280838645,2.959541658892767,0.5777458333333333,7.468034685194162,11.3888
1201,35,Falcon3-7B,11.341690212594319,11.500934809348095,0.03690036900369004,2.169074753133577,8.986381471461337,7.275710982910433,1.38490421556739,3.5621124140050977,0.37497857142857144,2.811385422802977,3.0083000000000006
1202,36,Falcon3-7B,9.354420925462398,8.720491071428569,0.049107142857142856,1.8934155101434513,9.252254437505561,7.47440366375482,1.4461304098562995,3.748803008225622,0.3497866666666667,2.506832298136646,4.0201
1203,40,Falcon3-7B,13.023866798666859,12.577510623229465,0.025280898876404494,2.1599729177271367,8.921144427014818,7.484719141054718,1.369037382239007,3.6426047822160186,0.5684933333333333,3.2575925430721626,5.9514
1204,44,Falcon3-7B,11.341690212594319,11.079327610872674,0.029288702928870293,1.8073873860058072,9.195732528405198,7.386694427217606,1.5424217980005612,3.645216504532241,0.2948733333333333,4.427527527527527,4.9552
1205,49,Falcon3-7B,11.407655852321103,9.696442953020135,0.033112582781456956,1.8386263736263735,8.5831673009225,7.103251160571097,1.3517481546012016,4.067611315814403,0.10025555555555557,1.5203032855939347,1.1812999999999998
1206,51,Falcon3-7B,11.042684574060658,9.32772734060027,0.03429602888086643,1.907223044204889,8.881075178024169,7.304397808179417,1.7515591030083124,2.7246346580184078,0.3668657142857143,7.6126756388213686,12.194899999999999
1207,53,Falcon3-7B,12.484440550625713,11.841958041958044,0.021917808219178082,2.0049880899141317,8.951536883298196,7.204164176401237,1.504797411319704,3.278410779396521,0.3805142857142857,4.002404207362885,6.471600000000001
1208,56,Falcon3-7B,12.161744961471694,9.30551282051282,0.03803131991051454,2.00364815261367,8.809418389075914,7.197655050043874,1.5949925646482965,3.073207394513164,0.618025,5.341946039390011,12.121099999999998
1209,59,Falcon3-7B,9.592334608150937,9.293411214953274,0.03248259860788863,1.9049934074346107,8.807128643397421,7.143933122683682,1.6256891684865074,3.1422875670235437,0.35309166666666664,4.48465283657917,5.6667000000000005
1210,62,Falcon3-7B,8.098718942377015,6.513036335090273,0.018292682926829267,1.8789765751453056,8.525411522275238,6.928182585090087,1.675088005238504,2.86152336522298,0.45467222222222226,5.513220384654249,11.010699999999998
1211,63,Falcon3-7B,10.813802987103665,9.959053356282269,0.03065134099616858,1.9131040450368182,9.10048840726367,7.390208090031988,1.5026489199037991,3.530238107505805,0.30324499999999993,3.678595256869047,7.5765
1212,65,Falcon3-7B,10.848893137575418,10.439309462915599,0.02544529262086514,1.901527853064063,8.791986941424828,7.352682417646054,1.434369378882912,3.3334422736449003,0.4237863636363636,4.293088363954506,6.9346000000000005
1213,67,Falcon3-7B,9.414487439383343,8.116281833616302,0.026871401151631478,1.9527435033202536,8.94463623303349,7.125911634024545,1.6415231123523084,2.8049541670149485,0.4115243243243244,6.707665198237888,13.1786
1214,69,Falcon3-7B,11.20814326018867,9.81712918660287,0.03317535545023697,1.9552577052577051,8.687272921339684,7.097902113603424,1.244636210752389,3.7125749839624387,0.47392,2.3959555106167842,5.5208
1215,80,Falcon3-7B,10.426177893888326,9.683556064073223,0.011461318051575931,2.234664121501425,8.556952219415603,7.164640080676321,1.5155924406567582,3.3523569787627996,0.456925,3.4964847673250756,5.827500000000001
1216,81,Falcon3-7B,10.793553405168563,9.164449685534592,0.009174311926605505,1.8906076896415784,8.757319111892347,7.18669866959495,1.48283401520512,3.1615997069392363,0.4741928571428571,4.9636995775543,9.1833
1217,87,Falcon3-7B,10.203070172399654,11.027058823529408,0.012779552715654952,1.9268875857250054,8.636630513928186,7.517267111481301,1.5339264371274501,3.574519503609816,0.32504285714285713,2.66101397579089,3.2565
1218,89,Falcon3-7B,10.436869588844216,7.975231168831169,0.0056179775280898875,1.9524913831204287,8.298712718192478,7.193763980234793,2.895448496063105,3.834267226843846,0.29377142857142857,7.152695652173913,4.8772
1219,91,Falcon3-7B,10.793553405168563,8.800000000000004,0.012738853503184714,1.834086583351289,9.153107287649075,7.357314176585402,1.2653378515527778,4.099349589296098,0.4148,2.420226904376013,3.0727
1220,92,Falcon3-7B,12.670367459663947,11.981485380116965,0.02564102564102564,1.9996143609798491,9.272911306820692,7.471853676486515,1.5707365317441324,3.602713923711675,0.07831111111111111,2.668180957789135,0.9311
1221,93,Falcon3-7B,11.30375656770974,11.303256302521007,0.02891566265060241,2.031920912282853,8.716626689224427,7.364362081388258,1.641306573567288,3.1524624746175864,0.23129499999999995,2.697947043042108,13.034299999999998
1222,94,Falcon3-7B,14.138980108339055,13.00820105820106,0.028688524590163935,1.8929713342213343,9.294082913513511,7.501300326931571,1.4371837959995608,3.8021505764957655,0.48993846153846154,2.357216876387861,5.973199999999999
